Year,State,FIPS Code,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
1977,Arizona,4.0,1726250.0,1043300.3333333334,59.916666666666664,955840.4166666666,54.75,87459.91666666667,8.083333333333334
1977,Arkansas,5.0,1581916.6666666667,924689.75,58.0,864791.8333333334,54.25,59897.916666666664,6.0
1977,California,6.0,16277916.666666666,10376877.083333334,63.333333333333336,9507517.083333334,57.916666666666664,869360.0,7.916666666666667
1977,Colorado,8.0,1923666.6666666667,1294374.4166666667,67.0,1212184.3333333333,62.75,82190.08333333333,6.0
1977,Connecticut,9.0,2286000.0,1484460.4166666667,64.5,1380704.5,60.0,103755.91666666667,6.583333333333333
1977,Delaware,10.0,428583.3333333333,272074.8333333333,63.0,249829.0,57.75,22245.833333333332,7.75
1977,District of Columbia,11.0,512500.0,327910.5,63.25,299603.8333333333,58.166666666666664,28306.666666666668,8.0
1977,Florida,12.0,6720166.666666667,3725780.3333333335,54.916666666666664,3417601.25,50.416666666666664,308179.0833333333,7.833333333333333
1977,Georgia,13.0,3646333.3333333335,2329030.0833333335,63.25,2167591.5833333335,59.166666666666664,161438.5,6.416666666666667
1977,Hawaii,15.0,608916.6666666666,416465.75,67.83333333333333,384739.5,62.916666666666664,31726.25,7.25
1977,Idaho,16.0,611000.0,396784.5,64.5,373576.5,60.75,23208.0,5.333333333333333
1977,Illinois,17.0,8280750.0,5287937.916666667,63.416666666666664,4959808.833333333,59.5,328129.0833333333,6.0
1977,Indiana,18.0,3868416.6666666665,2485406.3333333335,63.75,2342145.9166666665,60.166666666666664,143260.41666666666,5.0
1977,Iowa,19.0,2109250.0,1386063.8333333333,65.33333333333333,1330383.0,62.583333333333336,55680.833333333336,3.8333333333333335
1977,Kansas,20.0,1673666.6666666667,1109547.25,65.91666666666667,1066606.5,63.333333333333336,42940.75,3.4166666666666665
1977,Kentucky,21.0,2538166.6666666665,1538069.0,60.166666666666664,1463584.0833333333,57.25,74484.91666666667,4.25
1977,Los Angeles County,37.0,5394416.666666667,3466265.0833333335,63.916666666666664,3186708.8333333335,58.666666666666664,279556.25,7.5
1977,Louisiana,22.0,2775416.6666666665,1602197.0833333333,57.25,1490986.6666666667,53.333333333333336,111210.41666666667,6.333333333333333
1977,Maine,23.0,790083.3333333334,480484.6666666667,60.416666666666664,440322.1666666667,55.0,40162.5,8.0
1977,Maryland,24.0,3030250.0,1969801.4166666667,64.41666666666667,1849645.25,60.5,120156.16666666667,5.5
1977,Massachusetts,25.0,4254166.666666667,2754621.0,64.16666666666667,2538286.3333333335,59.166666666666664,216334.66666666666,7.333333333333333
1977,Michigan,26.0,6543083.333333333,4107483.0833333335,62.416666666666664,3769485.5833333335,57.166666666666664,337997.5,7.75
1977,Minnesota,27.0,2861666.6666666665,1920115.1666666667,66.75,1818828.5833333333,63.083333333333336,101286.58333333333,4.75
1977,Mississippi,28.0,1690583.3333333333,994388.5833333334,58.083333333333336,922687.9166666666,54.0,71700.66666666667,6.916666666666667
1977,Missouri,29.0,3535000.0,2204123.8333333335,61.916666666666664,2071756.75,58.166666666666664,132367.08333333334,5.666666666666667
1977,Montana,30.0,550500.0,349025.5,62.916666666666664,327543.4166666667,59.0,21482.083333333332,6.0
1977,Nebraska,31.0,1114416.6666666667,740085.5,66.0,715151.75,63.75,24933.75,3.0
1977,Nevada,32.0,492500.0,350490.0833333333,70.91666666666667,326811.4166666667,65.91666666666667,23678.666666666668,6.333333333333333
1977,New Hampshire,33.0,625666.6666666666,418786.25,66.25,395552.1666666667,62.666666666666664,23234.083333333332,5.083333333333333
1977,New Jersey,34.0,5436833.333333333,3384369.25,62.0,3069749.75,56.0,314619.5,8.833333333333334
1977,New Mexico,35.0,838583.3333333334,511672.5,60.833333333333336,472207.1666666667,55.833333333333336,39465.333333333336,7.25
1977,New York,36.0,13244083.333333334,7730686.666666667,58.0,7022135.0,52.583333333333336,708551.6666666666,8.75
1977,New York city,51000.0,5618250.0,3060856.1666666665,54.0,2748645.3333333335,48.416666666666664,312210.8333333333,9.833333333333334
1977,North Carolina,37.0,4027333.3333333335,2684559.4166666665,66.33333333333333,2526364.4166666665,62.25,158195.0,5.416666666666667
1977,North Dakota,38.0,453416.6666666667,288725.4166666667,63.25,275880.9166666667,60.25,12844.5,4.0
1977,Ohio,39.0,7812166.666666667,4830021.916666667,61.333333333333336,4517845.25,57.416666666666664,312176.6666666667,6.0
1977,Oklahoma,40.0,2065583.3333333333,1238943.3333333333,59.583333333333336,1179794.5833333333,56.583333333333336,59148.75,4.5
1977,Oregon,41.0,1800333.3333333333,1152429.4166666667,63.416666666666664,1066863.0,58.75,85566.41666666667,7.0
1977,Pennsylvania,42.0,8879000.0,5214011.833333333,58.0,4810467.083333333,53.75,403544.75,7.25
1977,Rhode Island,44.0,706083.3333333334,448794.5,63.0,412663.25,57.916666666666664,36131.25,7.583333333333333
1977,South Carolina,45.0,2061250.0,1326958.9166666667,64.0,1237431.25,59.833333333333336,89527.66666666667,6.416666666666667
1977,South Dakota,46.0,486583.3333333333,317315.0,65.0,306591.5,62.5,10723.5,3.0
1977,Tennessee,47.0,3188166.6666666665,1937389.5,60.0,1816218.8333333333,56.5,121170.66666666667,6.0
1977,Texas,48.0,9243166.666666666,5961241.5,64.16666666666667,5638432.833333333,60.5,322808.6666666667,5.0
1977,Utah,49.0,866000.0,546107.0833333334,63.0,517672.5,59.166666666666664,28434.583333333332,4.75
1977,Vermont,50.0,351583.3333333333,227844.91666666666,64.41666666666667,211879.41666666666,59.833333333333336,15965.5,6.5
1977,Virginia,51.0,3667666.6666666665,2402533.0,65.0,2271687.0833333335,61.416666666666664,130845.91666666667,5.0
1977,Washington,53.0,2719000.0,1705763.4166666667,62.083333333333336,1562929.9166666667,57.0,142833.5,8.0
1977,West Virginia,54.0,1394583.3333333333,718867.0833333334,51.0,669203.5,47.75,49663.583333333336,6.333333333333333
1977,Wisconsin,55.0,3319416.6666666665,2187798.4166666665,65.16666666666667,2076978.25,62.0,110820.16666666667,4.5
1977,Wyoming,56.0,288833.3333333333,195055.75,67.0,188733.41666666666,64.91666666666667,6322.333333333333,2.75
1978,Alabama,1.0,2745083.3333333335,1621167.4166666667,58.5,1517318.4166666667,55.0,103849.0,6.0
1978,Alaska,2.0,255000.0,181938.5,71.0,162600.41666666666,63.25,19338.083333333332,10.25
1978,Arizona,4.0,1809083.3333333333,1084448.75,59.333333333333336,1019944.5,55.833333333333336,64504.25,5.333333333333333
1978,Arkansas,5.0,1616250.0,948550.5,58.083333333333336,889506.4166666666,54.75,59044.083333333336,6.0
1978,California,6.0,16761666.666666666,10913767.166666666,64.75,10135565.5,60.0,778201.6666666666,6.666666666666667
1978,Colorado,8.0,1994750.0,1354819.0,67.41666666666667,1279818.75,63.666666666666664,75000.25,5.25
1978,Connecticut,9.0,2312833.3333333335,1513342.5,65.16666666666667,1433125.1666666667,61.416666666666664,80217.33333333333,5.0
1978,Delaware,10.0,434750.0,277406.25,63.5,257790.83333333334,58.833333333333336,19615.416666666668,7.0
1978,District of Columbia,11.0,508750.0,332290.75,64.83333333333333,306388.8333333333,59.666666666666664,25901.916666666668,7.25
1978,Florida,12.0,6970583.333333333,3969766.9166666665,56.583333333333336,3701643.3333333335,52.666666666666664,268123.5833333333,6.166666666666667
1978,Georgia,13.0,3732166.6666666665,2409213.4166666665,64.0,2271740.1666666665,60.583333333333336,137473.25,5.0
1978,Hawaii,15.0,624166.6666666666,421620.75,67.0,392321.3333333333,62.0,29299.416666666668,6.666666666666667
1978,Idaho,16.0,631666.6666666666,415416.5833333333,65.0,392547.75,61.666666666666664,22868.833333333332,5.083333333333333
1978,Illinois,17.0,8365416.666666667,5422903.166666667,64.33333333333333,5098505.5,60.5,324397.6666666667,5.5
1978,Indiana,18.0,3928916.6666666665,2584742.3333333335,65.5,2441123.3333333335,61.583333333333336,143619.0,5.0
1978,Iowa,19.0,2129333.3333333335,1415365.6666666667,66.0,1360919.75,63.5,54445.916666666664,3.3333333333333335
1978,Kansas,20.0,1697750.0,1136135.5,66.33333333333333,1101551.5833333333,64.5,34583.916666666664,2.5833333333333335
1978,Kentucky,21.0,2581583.3333333335,1577516.75,61.0,1497891.3333333333,57.833333333333336,79625.41666666667,4.833333333333333
1978,Los Angeles County,37.0,5485500.0,3593778.3333333335,65.08333333333333,3349216.3333333335,60.583333333333336,244562.0,6.5
1978,Louisiana,22.0,2836500.0,1668605.1666666667,58.416666666666664,1555159.25,54.25,113445.91666666667,6.333333333333333
1978,Maine,23.0,805333.3333333334,485730.0833333333,59.833333333333336,454551.6666666667,55.916666666666664,31178.416666666668,6.083333333333333
1978,Maryland,24.0,3076916.6666666665,2049470.25,66.16666666666667,1934700.25,62.5,114770.0,5.0
1978,Massachusetts,25.0,4297166.666666667,2813289.9166666665,65.0,2640055.0833333335,61.0,173234.83333333334,5.75
1978,Michigan,26.0,6634500.0,4220907.0,63.166666666666664,3924036.9166666665,58.75,296870.0833333333,6.666666666666667
1978,Minnesota,27.0,2907500.0,1976914.0,67.5,1899519.75,64.83333333333333,77394.25,3.25
1978,Mississippi,28.0,1722000.0,1010714.5,58.0,942483.9166666666,54.0,68230.58333333333,6.416666666666667
1978,Missouri,29.0,3581750.0,2264308.3333333335,63.0,2153833.4166666665,59.666666666666664,110474.91666666667,4.416666666666667
1978,Montana,30.0,564666.6666666666,363976.5833333333,63.916666666666664,343715.25,60.5,20261.333333333332,5.166666666666667
1978,Nebraska,31.0,1127166.6666666667,752167.75,66.08333333333333,729958.6666666666,64.16666666666667,22209.083333333332,2.4166666666666665
1978,Nevada,32.0,528750.0,373668.9166666667,70.0,357184.6666666667,67.0,16484.25,4.0
1978,New Hampshire,33.0,647833.3333333334,435646.4166666667,66.75,419021.6666666667,64.16666666666667,16624.75,3.3333333333333335
1978,New Jersey,34.0,5497916.666666667,3461828.8333333335,62.5,3211056.5,58.0,250772.33333333334,7.0
1978,New Mexico,35.0,866416.6666666666,531358.5833333334,61.0,498414.9166666667,57.0,32943.666666666664,6.0
1978,New York,36.0,13252750.0,7848742.833333333,58.666666666666664,7243140.583333333,54.25,605602.25,7.25
1978,New York city,51000.0,5561666.666666667,3058620.1666666665,54.583333333333336,2784334.4166666665,49.666666666666664,274285.75,8.416666666666666
1978,North Carolina,37.0,4113166.6666666665,2764700.0833333335,67.0,2639238.9166666665,63.916666666666664,125461.16666666667,4.083333333333333
1978,North Dakota,38.0,458750.0,295184.1666666667,64.0,282979.75,61.083333333333336,12204.416666666666,4.0
1978,Ohio,39.0,7891000.0,4955703.583333333,62.25,4681745.25,58.833333333333336,273958.3333333333,5.0
1978,Oklahoma,40.0,2112166.6666666665,1269241.5,59.666666666666664,1227171.1666666667,58.0,42070.333333333336,3.0
1978,Oregon,41.0,1862166.6666666667,1209292.25,64.58333333333333,1135236.25,60.583333333333336,74056.0,5.583333333333333
1978,Pennsylvania,42.0,8938916.666666666,5302828.666666667,58.916666666666664,4932111.666666667,54.666666666666664,370717.0,6.416666666666667
1978,Rhode Island,44.0,714333.3333333334,450759.5,62.666666666666664,422293.25,58.583333333333336,28466.25,6.0
1978,South Carolina,45.0,2117666.6666666665,1357619.1666666667,63.833333333333336,1282004.8333333333,60.0,75614.33333333333,5.0
1978,South Dakota,46.0,490000.0,322807.0,65.5,312587.6666666667,63.333333333333336,10219.333333333334,2.8333333333333335
1978,Tennessee,47.0,3254166.6666666665,1977647.0833333333,60.166666666666664,1862280.0,56.833333333333336,115367.08333333333,5.0
1978,Texas,48.0,9535416.666666666,6229366.916666667,65.0,5924924.416666667,61.75,304442.5,4.25
1978,Utah,49.0,896750.0,569333.75,63.166666666666664,547334.6666666666,60.583333333333336,21999.083333333332,3.3333333333333335
1978,Vermont,50.0,359833.3333333333,238170.08333333334,65.83333333333333,224683.75,61.916666666666664,13486.333333333334,5.166666666666667
1978,Virginia,51.0,3755666.6666666665,2486839.25,65.83333333333333,2355642.5,62.0,131196.75,5.0
1978,Washington,53.0,2823333.3333333335,1809880.4166666667,63.666666666666664,1686692.25,59.333333333333336,123188.16666666667,6.166666666666667
1978,West Virginia,54.0,1412666.6666666667,735385.75,51.5,688699.5833333334,48.333333333333336,46686.166666666664,6.0
1978,Wisconsin,55.0,3366333.3333333335,2251926.0,66.5,2142762.0833333335,63.25,109163.91666666667,4.166666666666667
1978,Wyoming,56.0,304250.0,210341.41666666666,68.66666666666667,204336.08333333334,66.75,6005.333333333333,2.25
1979,Alabama,1.0,2790583.3333333335,1661265.5833333333,59.0,1541183.5833333333,55.0,120082.0,6.916666666666667
1979,Alaska,2.0,258166.66666666666,184688.58333333334,71.16666666666667,167977.25,64.91666666666667,16711.333333333332,8.75
1979,Arizona,4.0,1908083.3333333333,1154785.5833333333,60.083333333333336,1096215.1666666667,57.0,58570.416666666664,4.5
1979,Arkansas,5.0,1646916.6666666667,975865.3333333334,59.0,914588.9166666666,55.0,61276.416666666664,6.0
1979,California,6.0,17214166.666666668,11286602.833333334,65.0,10583914.583333334,61.0,702688.25,6.0
1979,Colorado,8.0,2069833.3333333333,1435441.75,68.91666666666667,1369048.25,65.66666666666667,66393.5,4.0
1979,Connecticut,9.0,2339166.6666666665,1563814.75,66.33333333333333,1484270.0,63.0,79544.75,5.0
1979,Delaware,10.0,439166.6666666667,281655.1666666667,63.583333333333336,261991.33333333334,59.166666666666664,19663.833333333332,6.5
1979,District of Columbia,11.0,501833.3333333333,329311.8333333333,65.0,306730.0833333333,60.5,22581.75,6.416666666666667
1979,Florida,12.0,7279416.666666667,4145804.4166666665,56.333333333333336,3897760.0,53.0,248044.41666666666,5.5
1979,Georgia,13.0,3828666.6666666665,2467422.0,64.0,2340944.5,61.0,126477.5,4.666666666666667
1979,Hawaii,15.0,644250.0,429250.9166666667,66.08333333333333,404701.5833333333,62.25,24549.333333333332,5.416666666666667
1979,Idaho,16.0,647916.6666666666,428660.0,66.0,403667.4166666667,62.0,24992.583333333332,5.333333333333333
1979,Illinois,17.0,8420333.333333334,5462836.416666667,64.33333333333333,5158606.75,61.0,304229.6666666667,5.166666666666667
1979,Indiana,18.0,3977750.0,2632583.6666666665,66.0,2462979.5833333335,61.416666666666664,169604.08333333334,5.916666666666667
1979,Iowa,19.0,2142083.3333333335,1423085.8333333333,66.16666666666667,1363558.6666666667,63.166666666666664,59527.166666666664,4.0
1979,Kansas,20.0,1719250.0,1161399.1666666667,67.0,1125341.0833333333,65.0,36058.083333333336,3.0
1979,Kentucky,21.0,2619666.6666666665,1613113.8333333333,61.333333333333336,1523741.5833333333,57.666666666666664,89372.25,5.083333333333333
1979,Los Angeles County,37.0,5556083.333333333,3668223.5,65.5,3463493.6666666665,62.083333333333336,204729.83333333334,5.083333333333333
1979,Louisiana,22.0,2905500.0,1721881.6666666667,58.666666666666664,1607128.9166666667,55.0,114752.75,6.25
1979,Maine,23.0,818416.6666666666,499195.0,60.583333333333336,466094.0833333333,56.5,33100.916666666664,6.0
1979,Maryland,24.0,3114500.0,2108667.0,67.08333333333333,1987096.5,63.25,121570.5,5.0
1979,Massachusetts,25.0,4338666.666666667,2856340.9166666665,65.33333333333333,2699654.4166666665,62.0,156686.5,5.0
1979,Michigan,26.0,6718333.333333333,4322513.833333333,64.0,3982188.25,58.833333333333336,340325.5833333333,7.416666666666667
1979,Minnesota,27.0,2957083.3333333335,2045072.0833333333,68.58333333333333,1956701.5,66.0,88370.58333333333,4.0
1979,Mississippi,28.0,1748333.3333333333,1022970.6666666666,58.083333333333336,964117.9166666666,54.916666666666664,58852.75,5.25
1979,Missouri,29.0,3620750.0,2305583.1666666665,63.0,2195542.0833333335,60.0,110041.08333333333,4.333333333333333
1979,Montana,30.0,571916.6666666666,369191.5,64.16666666666667,349938.6666666667,60.666666666666664,19252.833333333332,5.0
1979,Nebraska,31.0,1137750.0,758341.4166666666,66.0,736674.0,64.08333333333333,21667.416666666668,2.5
1979,Nevada,32.0,567666.6666666666,402121.1666666667,70.08333333333333,382570.5833333333,67.0,19550.583333333332,4.25
1979,New Hampshire,33.0,667583.3333333334,454051.1666666667,67.5,439784.5,65.33333333333333,14266.666666666666,2.75
1979,New Jersey,34.0,5553916.666666667,3561122.9166666665,64.0,3316736.0833333335,59.166666666666664,244386.83333333334,6.083333333333333
1979,New Mexico,35.0,895583.3333333334,551249.6666666666,61.0,514515.25,57.0,36734.416666666664,6.0
1979,New York,36.0,13278916.666666666,7996052.5,60.0,7428183.166666667,55.416666666666664,567869.3333333334,7.0
1979,New York city,51000.0,5525083.333333333,3065839.5833333335,55.0,2801247.5833333335,50.166666666666664,264592.0,8.0
1979,North Carolina,37.0,4197500.0,2808900.6666666665,66.33333333333333,2673114.4166666665,63.166666666666664,135786.25,4.333333333333333
1979,North Dakota,38.0,463500.0,300588.4166666667,64.0,288037.4166666667,62.0,12551.0,4.0
1979,Ohio,39.0,7948500.0,5058545.416666667,63.0,4761577.25,59.333333333333336,296968.1666666667,5.333333333333333
1979,Oklahoma,40.0,2162916.6666666665,1311254.1666666667,60.166666666666664,1270736.1666666667,58.333333333333336,40518.0,3.0
1979,Oregon,41.0,1923416.6666666667,1246979.25,64.08333333333333,1163171.0833333333,60.0,83808.16666666667,6.166666666666667
1979,Pennsylvania,42.0,9001833.333333334,5376015.25,59.166666666666664,5000875.583333333,55.0,375139.6666666667,6.416666666666667
1979,Rhode Island,44.0,719000.0,463462.9166666667,64.16666666666667,434149.0833333333,59.916666666666664,29313.833333333332,6.0
1979,South Carolina,45.0,2169416.6666666665,1374774.4166666667,62.916666666666664,1306254.3333333333,59.833333333333336,68520.08333333333,4.5
1979,South Dakota,46.0,492916.6666666667,326953.5,66.0,315994.5,64.0,10959.0,3.0
1979,Tennessee,47.0,3330416.6666666665,2037798.25,61.0,1918530.1666666667,57.0,119268.08333333333,5.416666666666667
1979,Texas,48.0,9870750.0,6491684.0,65.16666666666667,6205399.666666667,62.333333333333336,286284.3333333333,4.0
1979,Utah,49.0,929083.3333333334,606839.1666666666,64.75,580109.25,62.0,26729.916666666668,3.8333333333333335
1979,Vermont,50.0,368666.6666666667,244145.75,66.0,231977.75,62.416666666666664,12168.0,4.333333333333333
1979,Virginia,51.0,3824750.0,2531038.8333333335,66.0,2411188.1666666665,62.75,119850.66666666667,4.166666666666667
1979,Washington,53.0,2940250.0,1921669.1666666667,64.91666666666667,1791185.1666666667,60.5,130484.0,6.166666666666667
1979,West Virginia,54.0,1430416.6666666667,755642.75,52.416666666666664,700267.8333333334,48.416666666666664,55374.916666666664,6.833333333333333
1979,Wisconsin,55.0,3419750.0,2311550.0833333335,67.0,2206639.4166666665,64.0,104910.66666666667,4.0
1979,Wyoming,56.0,319666.6666666667,223233.25,69.41666666666667,217570.25,67.75,5663.0,2.0833333333333335
1980,Alabama,1.0,2829250.0,1679659.75,59.0,1531545.5833333333,53.666666666666664,148114.16666666666,8.416666666666666
1980,Alaska,2.0,264000.0,189019.66666666666,71.25,170962.0,64.33333333333333,18057.666666666668,9.083333333333334
1980,Arizona,4.0,1991916.6666666667,1232013.6666666667,61.416666666666664,1150542.0833333333,57.166666666666664,81471.58333333333,6.25
1980,Arkansas,5.0,1670166.6666666667,992674.0,59.083333333333336,917850.5833333334,54.416666666666664,74823.41666666667,7.25
1980,California,6.0,17687333.333333332,11607512.333333334,65.0,10806124.0,60.5,801388.3333333334,6.583333333333333
1980,Colorado,8.0,2127833.3333333335,1498295.1666666667,70.0,1410101.75,65.75,88193.41666666667,5.416666666666667
1980,Connecticut,9.0,2368166.6666666665,1585379.1666666667,66.58333333333333,1495359.3333333333,62.583333333333336,90019.83333333333,5.0
1980,Delaware,10.0,440166.6666666667,284271.0833333333,64.0,262915.5833333333,59.25,21355.5,6.916666666666667
1980,District of Columbia,11.0,491666.6666666667,323390.3333333333,65.33333333333333,299390.9166666667,60.416666666666664,23999.416666666668,7.083333333333333
1980,Florida,12.0,7609583.333333333,4300992.166666667,56.0,4043330.0833333335,52.666666666666664,257662.08333333334,5.666666666666667
1980,Georgia,13.0,3920333.3333333335,2534307.8333333335,64.0,2374370.75,60.166666666666664,159937.08333333334,5.833333333333333
1980,Hawaii,15.0,663083.3333333334,440669.9166666667,66.0,418735.6666666667,63.0,21934.25,4.583333333333333
1980,Idaho,16.0,659500.0,429569.8333333333,64.75,397152.0,59.75,32417.833333333332,7.166666666666667
1980,Illinois,17.0,8473750.0,5540305.166666667,65.0,5086012.916666667,59.583333333333336,454292.25,7.75
1980,Indiana,18.0,4013083.3333333335,2626039.5833333335,64.91666666666667,2370886.5,58.666666666666664,255153.08333333334,9.166666666666666
1980,Iowa,19.0,2151250.0,1428561.75,65.91666666666667,1343884.6666666667,62.0,84677.08333333333,5.416666666666667
1980,Kansas,20.0,1739250.0,1179817.25,67.33333333333333,1127762.6666666667,64.33333333333333,52054.583333333336,3.75
1980,Kentucky,21.0,2649750.0,1661753.9166666667,62.333333333333336,1528415.4166666667,57.25,133338.5,7.5
1980,Los Angeles County,37.0,5640000.0,3779620.5833333335,66.66666666666667,3532634.0833333335,62.25,246986.5,6.166666666666667
1980,Louisiana,22.0,2980666.6666666665,1777109.1666666667,59.166666666666664,1651814.4166666667,55.0,125294.75,6.416666666666667
1980,Maine,23.0,826083.3333333334,506460.1666666667,61.0,468653.4166666667,56.333333333333336,37806.75,7.0
1980,Maryland,24.0,3145416.6666666665,2143067.0,68.0,2001505.8333333333,63.166666666666664,141561.16666666666,6.0
1980,Massachusetts,25.0,4374416.666666667,2870660.5833333335,65.16666666666667,2704937.75,61.416666666666664,165722.83333333334,5.333333333333333
1980,Michigan,26.0,6769333.333333333,4330753.166666667,63.583333333333336,3798324.4166666665,55.75,532428.75,11.916666666666666
1980,Minnesota,27.0,3008583.3333333335,2101668.8333333335,69.25,1980246.5833333333,65.41666666666667,121422.25,5.333333333333333
1980,Mississippi,28.0,1771000.0,1050279.0833333333,59.0,972512.0833333334,54.5,77767.0,7.0
1980,Missouri,29.0,3660916.6666666665,2333563.1666666665,63.0,2165852.4166666665,58.666666666666664,167710.75,6.583333333333333
1980,Montana,30.0,574833.3333333334,372184.1666666667,64.41666666666667,348668.1666666667,60.333333333333336,23516.0,5.75
1980,Nebraska,31.0,1148083.3333333333,764042.75,66.0,734971.8333333334,63.416666666666664,29070.916666666668,3.5833333333333335
1980,Nevada,32.0,605166.6666666666,431466.0833333333,70.75,404134.8333333333,66.25,27331.25,5.916666666666667
1980,New Hampshire,33.0,682833.3333333334,467528.4166666667,68.0,446417.25,65.08333333333333,21111.166666666668,4.0
1980,New Jersey,34.0,5599166.666666667,3587196.0,63.916666666666664,3330136.1666666665,59.166666666666664,257059.83333333334,6.666666666666667
1980,New Mexico,35.0,921583.3333333334,564005.3333333334,61.0,521087.0833333333,56.166666666666664,42918.25,7.166666666666667
1980,New York,36.0,13312916.666666666,7978772.666666667,59.333333333333336,7384571.25,55.083333333333336,594201.4166666666,7.0
1980,New York city,51000.0,5524166.666666667,3060980.25,55.0,2801915.5833333335,50.083333333333336,259064.66666666666,8.0
1980,North Carolina,37.0,4292916.666666667,2856841.8333333335,66.0,2673466.9166666665,61.833333333333336,183374.91666666666,6.0
1980,North Dakota,38.0,467083.3333333333,303607.75,64.5,288761.25,61.25,14846.5,4.583333333333333
1980,Ohio,39.0,7994000.0,5069934.833333333,63.0,4647424.833333333,57.666666666666664,422510.0,8.0
1980,Oklahoma,40.0,2218583.3333333335,1368340.6666666667,61.5,1311890.5833333333,58.666666666666664,56450.083333333336,3.75
1980,Oregon,41.0,1973916.6666666667,1290137.8333333333,64.91666666666667,1181482.3333333333,59.416666666666664,108655.5,8.0
1980,Pennsylvania,42.0,9049333.333333334,5442000.083333333,60.0,4998853.666666667,54.75,443146.4166666667,7.75
1980,Rhode Island,44.0,719916.6666666666,470975.5,65.0,436830.3333333333,60.0,34145.166666666664,6.75
1980,South Carolina,45.0,2221250.0,1396141.8333333333,62.5,1302253.4166666667,58.166666666666664,93888.41666666667,6.333333333333333
1980,South Dakota,46.0,495333.3333333333,331988.4166666667,66.58333333333333,316320.25,63.25,15668.166666666666,4.416666666666667
1980,Tennessee,47.0,3399000.0,2071460.5,60.416666666666664,1921593.5833333333,56.25,149866.91666666666,6.75
1980,Texas,48.0,10222500.0,6762417.75,66.0,6408235.75,62.166666666666664,354182.0,4.833333333333333
1980,Utah,49.0,961666.6666666666,632196.1666666666,65.0,592580.3333333334,61.25,39615.833333333336,5.75
1980,Vermont,50.0,376666.6666666667,249508.91666666666,65.83333333333333,234715.83333333334,62.0,14793.083333333334,5.666666666666667
1980,Virginia,51.0,3888500.0,2564502.1666666665,65.41666666666667,2433265.75,62.166666666666664,131236.41666666666,4.75
1980,Washington,53.0,3056083.3333333335,1970425.3333333333,64.08333333333333,1814368.6666666667,58.916666666666664,156056.66666666666,7.5
1980,West Virginia,54.0,1444250.0,770601.1666666666,53.0,692545.5,47.416666666666664,78055.66666666667,9.916666666666666
1980,Wisconsin,55.0,3474833.3333333335,2350342.8333333335,67.0,2177454.5833333335,62.416666666666664,172888.25,6.916666666666667
1980,Wyoming,56.0,335333.3333333333,235515.75,69.75,226493.75,67.16666666666667,9022.0,3.4166666666666665
1981,Alabama,1.0,2864250.0,1686463.0,58.416666666666664,1506086.1666666667,52.166666666666664,180376.83333333334,10.25
1981,Alaska,2.0,273750.0,197889.16666666666,71.91666666666667,179696.66666666666,65.33333333333333,18192.5,8.583333333333334
1981,Arizona,4.0,2052500.0,1271433.5,61.5,1192764.9166666667,57.75,78668.58333333333,5.666666666666667
1981,Arkansas,5.0,1686583.3333333333,1021093.3333333334,60.0,933220.3333333334,54.916666666666664,87873.0,8.166666666666666
1981,California,6.0,18068500.0,11816449.166666666,65.0,10939027.666666666,59.916666666666664,877421.5,7.166666666666667
1981,Colorado,8.0,2188500.0,1541833.6666666667,70.0,1454691.25,66.0,87142.41666666667,5.25
1981,Connecticut,9.0,2396750.0,1599921.75,66.16666666666667,1500818.4166666667,62.0,99103.33333333333,6.0
1981,Delaware,10.0,445083.3333333333,288028.1666666667,64.0,265634.5,59.0,22393.666666666668,7.25
1981,District of Columbia,11.0,488083.3333333333,310500.1666666667,63.333333333333336,283576.5833333333,57.75,26923.583333333332,8.25
1981,Florida,12.0,7905583.333333333,4534111.666666667,56.916666666666664,4225518.083333333,53.0,308593.5833333333,6.333333333333333
1981,Georgia,13.0,4010083.3333333335,2592652.0,64.0,2425474.8333333335,60.0,167177.16666666666,6.166666666666667
1981,Hawaii,15.0,675666.6666666666,450392.5833333333,66.0,427154.9166666667,62.75,23237.666666666668,5.0
1981,Idaho,16.0,670250.0,430771.6666666667,64.0,397916.9166666667,58.75,32854.75,7.333333333333333
1981,Illinois,17.0,8528750.0,5596333.416666667,65.0,5114122.25,59.583333333333336,482211.1666666667,8.166666666666666
1981,Indiana,18.0,4035000.0,2620539.75,64.5,2365838.6666666665,58.333333333333336,254701.08333333334,9.333333333333334
1981,Iowa,19.0,2160083.3333333335,1428352.0,65.91666666666667,1335057.3333333333,61.416666666666664,93294.66666666667,6.25
1981,Kansas,20.0,1755333.3333333333,1181509.3333333333,66.66666666666667,1130509.1666666667,63.75,51000.166666666664,4.0
1981,Kentucky,21.0,2674750.0,1667313.0833333333,61.833333333333336,1523832.25,56.416666666666664,143480.83333333334,8.25
1981,Los Angeles County,37.0,5716000.0,3761585.4166666665,65.33333333333333,3497572.9166666665,60.666666666666664,264012.5,6.333333333333333
1981,Louisiana,22.0,3045333.3333333335,1845999.75,60.0,1690363.0833333333,54.916666666666664,155636.66666666666,8.083333333333334
